5647;89;114;151;land5647;x
5648;131;117;24;land5648;x
5649;173;120;152;land5649;x
5650;5;123;25;land5650;x
5651;47;126;153;land5651;x
5652;89;129;26;land5652;x
5653;131;132;154;land5653;x
5654;173;135;27;land5654;x
5655;5;138;155;land5655;x
5656;47;141;28;land5656;x
5657;89;144;156;land5657;x
5658;131;147;29;land5658;x
5659;173;150;157;land5659;x
5660;5;153;30;land5660;x
5661;47;156;158;land5661;x
5662;89;159;31;land5662;x
5663;131;162;159;land5663;x
5664;173;165;32;land5664;x
5665;5;168;160;land5665;x
5666;47;171;33;land5666;x
5667;89;174;161;land5667;x
5668;131;177;34;land5668;x
5669;173;180;162;land5669;x
5670;5;183;35;land5670;x
5671;47;186;163;land5671;x
5672;89;189;36;land5672;x
5673;131;192;164;land5673;x
5674;173;195;37;land5674;x
5675;5;198;165;land5675;x
5676;47;201;38;land5676;x
5677;89;204;166;land5677;x
5678;131;207;39;land5678;x
5679;173;210;167;land5679;x
5680;5;0;40;land5680;x
5681;47;3;168;land5681;x
5682;89;6;41;land5682;x
5683;131;9;169;land5683;x
5684;173;12;42;land5684;x
5685;5;15;170;land5685;x
5686;47;18;43;land5686;x
5687;89;21;171;land5687;x
5688;131;24;44;land5688;x
5689;173;27;172;land5689;x
5690;5;30;45;land5690;x
5691;47;33;173;land5691;x
5692;89;36;46;land5692;x
5693;131;39;174;land5693;x
5694;173;42;47;land5694;x
5695;5;45;175;land5695;x
5696;47;48;48;land5696;x
5697;89;51;176;land5697;x
5698;131;54;49;land5698;x
5699;173;57;177;land5699;x
5700;5;60;50;land5700;x
5701;47;63;178;land5701;x
5702;89;66;51;land5702;x
5703;131;69;179;land5703;x
5704;173;72;52;land5704;x
5705;5;75;180;land5705;x
5706;47;78;53;land5706;x
5707;89;81;181;land5707;x
5708;131;84;54;land5708;x
5709;173;87;182;land5709;x
5710;5;90;55;land5710;x
5711;47;93;183;land5711;x
5712;89;96;56;land5712;x
5713;131;99;184;land5713;x
5714;173;102;57;land5714;x
5715;5;105;185;land5715;x
5716;47;108;58;land5716;x
5717;89;111;186;land5717;x
5718;131;114;59;land5718;x
5719;173;117;187;land5719;x
5720;5;120;60;land5720;x
5721;47;123;188;land5721;x
5722;89;126;61;land5722;x
5723;131;129;189;land5723;x
5724;173;132;62;land5724;x
5725;5;135;190;land5725;x
5726;47;138;63;land5726;x
5727;89;141;191;land5727;x
5728;131;144;64;land5728;x
5729;173;147;192;land5729;x
5730;5;150;65;land5730;x
5731;47;153;193;land5731;x
5732;89;156;66;land5732;x
5733;131;159;194;land5733;x
5734;173;162;67;land5734;x
5735;5;165;195;land5735;x
5736;47;168;68;land5736;x
5737;89;171;196;land5737;x
5738;131;174;69;land5738;x
5739;173;177;197;land5739;x
5740;5;180;70;land5740;x
5741;47;183;198;land5741;x
5742;89;186;71;land5742;x
5743;131;189;199;land5743;x
5744;173;192;72;land5744;x
5745;5;195;200;land5745;x
5746;47;198;73;land5746;x
5747;89;201;201;land5747;x
5748;131;204;74;land5748;x
5749;173;207;202;land5749;x
5750;5;210;75;land5750;x
5751;47;0;203;land5751;x
5752;89;3;76;land5752;x
5753;131;6;204;land5753;x
5754;173;9;77;land5754;x
5755;5;12;205;land5755;x
5756;47;15;78;land5756;x
5757;89;18;206;land5757;x
5758;131;21;79;land5758;x
5759;173;24;207;land5759;x
5760;5;27;80;land5760;x
5761;47;30;208;land5761;x
5762;89;33;81;land5762;x
5763;131;36;209;land5763;x
5764;173;39;82;land5764;x
5765;5;42;210;land5765;x
5766;47;45;83;land5766;x
5767;89;48;211;land5767;x
5768;131;51;84;land5768;x
5769;173;54;212;land5769;x
5770;5;57;85;land5770;x
5771;47;60;213;land5771;x
5772;89;63;86;land5772;x
5773;131;66;214;land5773;x
5774;173;69;87;land5774;x
5775;5;72;215;land5775;x
5776;47;75;88;land5776;x
5777;89;78;216;land5777;x
5778;131;81;89;land5778;x
5779;173;84;217;land5779;x
5780;5;87;90;land5780;x
5781;47;90;218;land5781;x
5782;89;93;91;land5782;x
5783;131;96;219;land5783;x
5784;173;99;92;land5784;x
5785;5;102;220;land5785;x
5786;47;105;93;land5786;x
5787;89;108;221;land5787;x
5788;131;111;94;land5788;x
5789;173;114;222;land5789;x
5790;5;117;95;land5790;x
5791;47;120;223;land5791;x
5792;89;123;96;land5792;x
5793;131;126;224;land5793;x
5794;173;129;97;land5794;x
5795;5;132;225;land5795;x
5796;47;135;98;land5796;x
5797;89;138;226;land5797;x
5798;131;141;99;land5798;x
5799;173;144;227;land5799;x
5800;5;147;0;land5800;x
5801;47;150;128;land5801;x
5802;89;153;1;land5802;x
5803;131;156;129;land5803;x
5804;173;159;2;land5804;x
5805;5;162;130;land5805;x
5806;47;165;3;land5806;x
5807;89;168;131;land5807;x
5808;131;171;4;land5808;x
5809;173;174;132;land5809;x
5810;5;177;5;land5810;x
5811;47;180;133;land5811;x
5812;89;183;6;land5812;x
5813;131;186;134;land5813;x
5814;173;189;7;land5814;x
5815;5;192;135;land5815;x
5816;47;195;8;land5816;x
5817;89;198;136;land5817;x
5818;131;201;9;land5818;x
5819;173;204;137;land5819;x
5820;5;207;10;land5820;x
5821;47;210;138;land5821;x
5822;89;0;11;land5822;x
5823;131;3;139;land5823;x
5824;173;6;12;land5824;x
5825;5;9;140;land5825;x
5826;47;12;13;land5826;x
5827;89;15;141;land5827;x
5828;131;18;14;land5828;x
5829;173;21;142;land5829;x
5830;5;24;15;land5830;x
5831;47;27;143;land5831;x
5832;89;30;16;land5832;x
5833;131;33;144;land5833;x
5834;173;36;17;land5834;x
5835;5;39;145;land5835;x
5836;47;42;18;land5836;x
5837;89;45;146;land5837;x
5838;131;48;19;land5838;x
5839;173;51;147;land5839;x
5840;5;54;20;land5840;x
5841;47;57;148;land5841;x
5842;89;60;21;land5842;x
5843;131;63;149;land5843;x
5844;173;66;22;land5844;x
5845;5;69;150;land5845;x
5846;47;72;23;land5846;x
5847;89;75;151;land5847;x
5848;131;78;24;land5848;x
5849;173;81;152;land5849;x
5850;5;84;25;land5850;x
5851;47;87;153;land5851;x
5852;89;90;26;land5852;x
5853;131;93;154;land5853;x
5854;173;96;27;land5854;x
5855;5;99;155;land5855;x
5856;47;102;28;land5856;x
5857;89;105;156;land5857;x
5858;131;108;29;land5858;x
5859;173;111;157;land5859;x
5860;5;114;30;land5860;x
5861;47;117;158;land5861;x
5862;89;120;31;land5862;x
5863;131;123;159;land5863;x
5864;173;126;32;land5864;x
5865;5;129;160;land5865;x
5866;47;132;33;land5866;x
5867;89;135;161;land5867;x
5868;131;138;34;land5868;x
5869;173;141;162;land5869;x
5870;5;144;35;land5870;x
5871;47;147;163;land5871;x
5872;89;150;36;land5872;x
5873;131;153;164;land5873;x
5874;173;156;37;land5874;x
5875;5;159;165;land5875;x
5876;47;162;38;land5876;x
5877;89;165;166;land5877;x
5878;131;168;39;land5878;x
5879;173;171;167;land5879;x
5880;5;174;40;land5880;x
5881;47;177;168;land5881;x
5882;89;180;41;land5882;x
5883;131;183;169;land5883;x
5884;173;186;42;land5884;x
5885;5;189;170;land5885;x
5886;47;192;43;land5886;x
5887;89;195;171;land5887;x
5888;131;198;44;land5888;x
5889;173;201;172;land5889;x
5890;5;204;45;land5890;x
5891;47;207;173;land5891;x
5892;89;210;46;land5892;x
5893;131;0;174;land5893;x
5894;173;3;47;land5894;x
5895;5;6;175;land5895;x
5896;47;9;48;land5896;x
5897;89;12;176;land5897;x
5898;131;15;49;land5898;x
5899;173;18;177;land5899;x
5900;5;21;50;land5900;x
5901;47;24;178;land5901;x
5902;89;27;51;land5902;x
5903;131;30;179;land5903;x
5904;173;33;52;land5904;x
5905;5;36;180;land5905;x
5906;47;39;53;land5906;x
5907;89;42;181;land5907;x
5908;131;45;54;land5908;x
5909;173;48;182;land5909;x
5910;5;51;55;land5910;x
5911;47;54;183;land5911;x
5912;89;57;56;land5912;x
5913;131;60;184;land5913;x
5914;173;63;57;land5914;x
5915;5;66;185;land5915;x
5916;47;69;58;land5916;x
5917;89;72;186;land5917;x
5918;131;75;59;land5918;x
5919;173;78;187;land5919;x
5920;5;81;60;land5920;x
5921;47;84;188;land5921;x
5922;89;87;61;land5922;x
5923;131;90;189;land5923;x
5924;173;93;62;land5924;x
5925;5;96;190;land5925;x
5926;47;99;63;land5926;x
5927;89;102;191;land5927;x
5928;131;105;64;land5928;x
5929;173;108;192;land5929;x
5930;5;111;65;land5930;x
5931;47;114;193;land5931;x
5932;89;117;66;land5932;x
5933;131;120;194;land5933;x
5934;173;123;67;land5934;x
5935;5;126;195;land5935;x
5936;47;129;68;land5936;x
5937;89;132;196;land5937;x
5938;131;135;69;land5938;x
5939;173;138;197;land5939;x
5940;5;141;70;land5940;x
5941;47;144;198;land5941;x
5942;89;147;71;land5942;x
5943;131;150;199;land5943;x
5944;173;153;72;land5944;x
5945;5;156;200;land5945;x
5946;47;159;73;land5946;x
5947;89;162;201;land5947;x
5948;131;165;74;land5948;x
5949;173;168;202;land5949;x
5950;5;171;75;land5950;x
5951;47;174;203;land5951;x
5952;89;177;76;land5952;x
5953;131;180;204;land5953;x
5954;173;183;77;land5954;x
5955;5;186;205;land5955;x
5956;47;189;78;land5956;x
5957;89;192;206;land5957;x
5958;131;195;79;land5958;x
5959;173;198;207;land5959;x
5960;5;201;80;land5960;x
5961;47;204;208;land5961;x
5962;89;207;81;land5962;x
5963;131;210;209;land5963;x
5964;173;0;82;land5964;x
5965;5;3;210;land5965;x
5966;47;6;83;land5966;x
5967;89;9;211;land5967;x
5968;131;12;84;land5968;x
5969;173;15;212;land5969;x
5970;5;18;85;land5970;x
5971;47;21;213;land5971;x
5972;89;24;86;land5972;x
5973;131;27;214;land5973;x
5974;173;30;87;land5974;x
5975;5;33;215;land5975;x
5976;47;36;88;land5976;x
5977;89;39;216;land5977;x
5978;131;42;89;land5978;x
5979;173;45;217;land5979;x
5980;5;48;90;land5980;x
5981;47;51;218;land5981;x
5982;89;54;91;land5982;x
5983;131;57;219;land5983;x
5984;173;60;92;land5984;x
5985;5;63;220;land5985;x
5986;47;66;93;land5986;x
5987;89;69;221;land5987;x
5988;131;72;94;land5988;x
5989;173;75;222;land5989;x
5990;5;78;95;land5990;x
5991;47;81;223;land5991;x
5992;89;84;96;land5992;x
5993;131;87;224;land5993;x
5994;173;90;97;land5994;x
5995;5;93;225;land5995;x
5996;47;96;98;land5996;x
5997;89;99;226;land5997;x
5998;131;102;99;land5998;x
5999;173;105;227;land5999;x
6000;6;108;0;land6000;x
6001;48;111;128;land6001;x
6002;90;114;1;land6002;x
6003;132;117;129;land6003;x
6004;174;120;2;land6004;x
6005;6;123;130;land6005;x
6006;48;126;3;land6006;x
6007;90;129;131;land6007;x
6008;132;132;4;land6008;x
6009;174;135;132;land6009;x
6010;6;138;5;land6010;x
6011;48;141;133;land6011;x
6012;90;144;6;land6012;x
6013;132;147;134;land6013;x
6014;174;150;7;land6014;x
6015;6;153;135;land6015;x
6016;48;156;8;land6016;x
6017;90;159;136;land6017;x
6018;132;162;9;land6018;x
6019;174;165;137;land6019;x
6020;6;168;10;land6020;x
6021;48;171;138;land6021;x
6022;90;174;11;land6022;x
6023;132;177;139;land6023;x
6024;174;180;12;land6024;x
6025;6;183;140;land6025;x
6026;48;186;13;land6026;x
6027;90;189;141;land6027;x
6028;132;192;14;land6028;x
6029;174;195;142;land6029;x
6030;6;198;15;land6030;x
6031;48;201;143;land6031;x
6032;90;204;16;land6032;x
6033;132;207;144;land6033;x
6034;174;210;17;land6034;x
6035;6;0;145;land6035;x
6036;48;3;18;land6036;x
6037;90;6;146;land6037;x
6038;132;9;19;land6038;x
6039;174;12;147;land6039;x
6040;6;15;20;land6040;x
6041;48;18;148;land6041;x
6042;90;21;21;land6042;x
6043;132;24;149;land6043;x
6044;174;27;22;land6044;x
6045;6;30;150;land6045;x
6046;48;33;23;land6046;x
6047;90;36;151;land6047;x
6048;132;39;24;land6048;x
6049;174;42;152;land6049;x
6050;6;45;25;land6050;x
6051;48;48;153;land6051;x
6052;90;51;26;land6052;x
6053;132;54;154;land6053;x
6054;174;57;27;land6054;x
6055;6;60;155;land6055;x
6056;48;63;28;land6056;x
6057;90;66;156;land6057;x
6058;132;69;29;land6058;x
6059;174;72;157;land6059;x
6060;6;75;30;land6060;x
6061;48;78;158;land6061;x
6062;90;81;31;land6062;x
6063;132;84;159;land6063;x
6064;174;87;32;land6064;x
6065;6;90;160;land6065;x
6066;48;93;33;land6066;x
6067;90;96;161;land6067;x
6068;132;99;34;land6068;x
6069;174;102;162;land6069;x
6070;6;105;35;land6070;x
6071;48;108;163;land6071;x
6072;90;111;36;land6072;x
6073;132;114;164;land6073;x
6074;174;117;37;land6074;x
6075;6;120;165;land6075;x
6076;48;123;38;land6076;x
6077;90;126;166;land6077;x
6078;132;129;39;land6078;x
6079;174;132;167;land6079;x
6080;6;135;40;land6080;x
6081;48;138;168;land6081;x
6082;90;141;41;land6082;x
6083;132;144;169;land6083;x
6084;174;147;42;land6084;x
6085;6;150;170;land6085;x
6086;48;153;43;land6086;x
6087;90;156;171;land6087;x
6088;132;159;44;land6088;x
6089;174;162;172;land6089;x
6090;6;165;45;land6090;x
6091;48;168;173;land6091;x
6092;90;171;46;land6092;x
6093;132;174;174;land6093;x
6094;174;177;47;land6094;x
6095;6;180;175;land6095;x
6096;48;183;48;land6096;x
6097;90;186;176;land6097;x
6098;132;189;49;land6098;x
6099;174;192;177;land6099;x
6100;6;195;50;land6100;x
6101;48;198;178;land6101;x
6102;90;201;51;land6102;x
6103;132;204;179;land6103;x
6104;174;207;52;land6104;x
6105;6;210;180;land6105;x
6106;48;0;53;land6106;x
6107;90;3;181;land6107;x
6108;132;6;54;land6108;x
6109;174;9;182;land6109;x
6110;6;12;55;land6110;x
6111;48;15;183;land6111;x
6112;90;18;56;land6112;x
6113;132;21;184;land6113;x
6114;174;24;57;land6114;x
6115;6;27;185;land6115;x
6116;48;30;58;land6116;x
6117;90;33;186;land6117;x
6118;132;36;59;land6118;x
6119;174;39;187;land6119;x
6120;6;42;60;land6120;x
6121;48;45;188;land6121;x
6122;90;48;61;land6122;x
6123;132;51;189;land6123;x
6124;174;54;62;land6124;x
6125;6;57;190;land6125;x
6126;48;60;63;land6126;x
6127;90;63;191;land6127;x
6128;132;66;64;land6128;x
6129;174;69;192;land6129;x
6130;6;72;65;land6130;x
6131;48;75;193;land6131;x
6132;90;78;66;land6132;x
6133;132;81;194;land6133;x
6134;174;84;67;land6134;x
6135;6;87;195;land6135;x
6136;48;90;68;land6136;x
6137;90;93;196;land6137;x
6138;132;96;69;land6138;x
6139;174;99;197;land6139;x
6140;6;102;70;land6140;x
6141;48;105;198;land6141;x
6142;90;108;71;land6142;x
6143;132;111;199;land6143;x
6144;174;114;72;land6144;x
6145;6;117;200;land6145;x
6146;48;120;73;land6146;x
6147;90;123;201;land6147;x
6148;132;126;74;land6148;x
6149;174;129;202;land6149;x
6150;6;132;75;land6150;x
6151;48;135;203;land6151;x
6152;90;138;76;land6152;x
6153;132;141;204;land6153;x
6154;174;144;77;land6154;x
6155;6;147;205;land6155;x
6156;48;150;78;land6156;x
6157;90;153;206;land6157;x
6158;132;156;79;land6158;x
6159;174;159;207;land6159;x
6160;6;162;80;land6160;x
6161;48;165;208;land6161;x
6162;90;168;81;land6162;x
6163;132;171;209;land6163;x
6164;174;174;82;land6164;x
6165;6;177;210;land6165;x
6166;48;180;83;land6166;x
6167;90;183;211;land6167;x
6168;132;186;84;land6168;x
6169;174;189;212;land6169;x
6170;6;192;85;land6170;x
6171;48;195;213;land6171;x
6172;90;198;86;land6172;x
6173;132;201;214;land6173;x
6174;174;204;87;land6174;x
6175;6;207;215;land6175;x
6176;48;210;88;land6176;x
6177;90;0;216;land6177;x
6178;132;3;89;land6178;x
6179;174;6;217;land6179;x
6180;6;9;90;land6180;x
6181;48;12;218;land6181;x
6182;90;15;91;land6182;x
6183;132;18;219;land6183;x
6184;174;21;92;land6184;x
6185;6;24;220;land6185;x
6186;48;27;93;land6186;x
6187;90;30;221;land6187;x
6188;132;33;94;land6188;x
6189;174;36;222;land6189;x
6190;6;39;95;land6190;x
6191;48;42;223;land6191;x
6192;90;45;96;land6192;x
6193;132;48;224;land6193;x
6194;174;51;97;land6194;x
6195;6;54;225;land6195;x
6196;48;57;98;land6196;x
6197;90;60;226;land6197;x
6198;132;63;99;land6198;x
6199;174;66;227;land6199;x
6200;6;69;0;land6200;x
6201;48;72;128;land6201;x
6202;90;75;1;land6202;x
6203;132;78;129;land6203;x
6204;174;81;2;land6204;x
6205;6;84;130;land6205;x
6206;48;87;3;land6206;x
6207;90;90;131;land6207;x
6208;132;93;4;land6208;x
6209;174;96;132;land6209;x
6210;6;99;5;land6210;x
6211;48;102;133;land6211;x
6212;90;105;6;land6212;x
6213;132;108;134;land6213;x
6214;174;111;7;land6214;x
6215;6;114;135;land6215;x
6216;48;117;8;land6216;x
6217;90;120;136;land6217;x
6218;132;123;9;land6218;x
6219;174;126;137;land6219;x
6220;6;129;10;land6220;x
6221;48;132;138;land6221;x
6222;90;135;11;land6222;x
6223;132;138;139;land6223;x
6224;174;141;12;land6224;x
6225;6;144;140;land6225;x
6226;48;147;13;land6226;x
6227;90;150;141;land6227;x
6228;132;153;14;land6228;x
6229;174;156;142;land6229;x
6230;6;159;15;land6230;x
6231;48;162;143;land6231;x
6232;90;165;16;land6232;x
6233;132;168;144;land6233;x
6234;174;171;17;land6234;x
6235;6;174;145;land6235;x
6236;48;177;18;land6236;x
6237;90;180;146;land6237;x
6238;132;183;19;land6238;x
6239;174;186;147;land6239;x
6240;6;189;20;land6240;x
6241;48;192;148;land6241;x
6242;90;195;21;land6242;x
6243;132;198;149;land6243;x
6244;174;201;22;land6244;x
6245;6;204;150;land6245;x
6246;48;207;23;land6246;x
6247;90;210;151;land6247;x
6248;132;0;24;land6248;x
6249;174;3;152;land6249;x
6250;6;6;25;land6250;x
6251;48;9;153;land6251;x
6252;90;12;26;land6252;x
6253;132;15;154;land6253;x
6254;174;18;27;land6254;x
6255;6;21;155;land6255;x
6256;48;24;28;land6256;x
6257;90;27;156;land6257;x
6258;132;30;29;land6258;x
6259;174;33;157;land6259;x
6260;6;36;30;land6260;x
6261;48;39;158;land6261;x
6262;90;42;31;land6262;x
6263;132;45;159;land6263;x
6264;174;48;32;land6264;x
6265;6;51;160;land6265;x
6266;48;54;33;land6266;x
6267;90;57;161;land6267;x
6268;132;60;34;land6268;x
6269;174;63;162;land6269;x
6270;6;66;35;land6270;x
6271;48;69;163;land6271;x
6272;90;72;36;land6272;x
6273;132;75;164;land6273;x
6274;174;78;37;land6274;x
6275;6;81;165;land6275;x
6276;48;84;38;land6276;x
6277;90;87;166;land6277;x
6278;132;90;39;land6278;x
6279;174;93;167;land6279;x
6280;6;96;40;land6280;x
6281;48;99;168;land6281;x
6282;90;102;41;land6282;x
6283;132;105;169;land6283;x
6284;174;108;42;land6284;x
6285;6;111;170;land6285;x
6286;48;114;43;land6286;x
6287;90;117;171;land6287;x
6288;132;120;44;land6288;x
6289;174;123;172;land6289;x
6290;6;126;45;land6290;x
6291;48;129;173;land6291;x
6292;90;132;46;land6292;x
6293;132;135;174;land6293;x
6294;174;138;47;land6294;x
6295;6;141;175;land6295;x
6296;48;144;48;land6296;x
6297;90;147;176;land6297;x
6298;132;150;49;land6298;x
6299;174;153;177;land6299;x
6300;6;156;50;land6300;x
6301;48;159;178;land6301;x
6302;90;162;51;land6302;x
6303;132;165;179;land6303;x
6304;174;168;52;land6304;x
6305;6;171;180;land6305;x
6306;48;174;53;land6306;x
6307;90;177;181;land6307;x
6308;132;180;54;land6308;x
6309;174;183;182;land6309;x
6310;6;186;55;land6310;x
6311;48;189;183;land6311;x
6312;90;192;56;land6312;x
6313;132;195;184;land6313;x
6314;174;198;57;land6314;x
6315;6;201;185;land6315;x
6316;48;204;58;land6316;x
6317;90;207;186;land6317;x
6318;132;210;59;land6318;x
6319;174;0;187;land6319;x
6320;6;3;60;land6320;x
6321;48;6;188;land6321;x
6322;90;9;61;land6322;x
6323;132;12;189;land6323;x
6324;174;15;62;land6324;x
6325;6;18;190;land6325;x
6326;48;21;63;land6326;x
6327;90;24;191;land6327;x
6328;132;27;64;land6328;x
6329;174;30;192;land6329;x
6330;6;33;65;land6330;x
6331;48;36;193;land6331;x
6332;90;39;66;land6332;x
6333;132;42;194;land6333;x
6334;174;45;67;land6334;x
6335;6;48;195;land6335;x
6336;48;51;68;land6336;x
6337;90;54;196;land6337;x
6338;132;57;69;land6338;x
6339;174;60;197;land6339;x
6340;6;63;70;land6340;x
6341;48;66;198;land6341;x
6342;90;69;71;land6342;x
6343;132;72;199;land6343;x
6344;174;75;72;land6344;x
6345;6;78;200;land6345;x
6346;48;81;73;land6346;x
6347;90;84;201;land6347;x
6348;132;87;74;land6348;x
6349;174;90;202;land6349;x
6350;6;93;75;land6350;x
6351;48;96;203;land6351;x
6352;90;99;76;land6352;x
6353;132;102;204;land6353;x
6354;174;105;77;land6354;x
6355;6;108;205;land6355;x
6356;48;111;78;land6356;x
6357;90;114;206;land6357;x
6358;132;117;79;land6358;x
6359;174;120;207;land6359;x
6360;6;123;80;land6360;x
6361;48;126;208;land6361;x
6362;90;129;81;land6362;x
6363;132;132;209;land6363;x
6364;174;135;82;land6364;x
6365;6;138;210;land6365;x
6366;48;141;83;land6366;x
6367;90;144;211;land6367;x
6368;132;147;84;land6368;x
6369;174;150;212;land6369;x
6370;6;153;85;land6370;x
6371;48;156;213;land6371;x
6372;90;159;86;land6372;x
6373;132;162;214;land6373;x
6374;174;165;87;land6374;x
6375;6;168;215;land6375;x
6376;48;171;88;land6376;x
6377;90;174;216;land6377;x
6378;132;177;89;land6378;x
6379;174;180;217;land6379;x
6380;6;183;90;land6380;x
6381;48;186;218;land6381;x
6382;90;189;91;land6382;x
6383;132;192;219;land6383;x
6384;174;195;92;land6384;x
6385;6;198;220;land6385;x
6386;48;201;93;land6386;x
6387;90;204;221;land6387;x
6388;132;207;94;land6388;x
6389;174;210;222;land6389;x
6390;6;0;95;land6390;x
6391;48;3;223;land6391;x
6392;90;6;96;land6392;x
6393;132;9;224;land6393;x
6394;174;12;97;land6394;x
6395;6;15;225;land6395;x
6396;48;18;98;land6396;x
6397;90;21;226;land6397;x
6398;132;24;99;land6398;x
6399;174;27;227;land6399;x
6400;6;30;0;land6400;x
6401;48;33;128;land6401;x
6402;90;36;1;land6402;x
6403;132;39;129;land6403;x
6404;174;42;2;land6404;x
6405;6;45;130;land6405;x
6406;48;48;3;land6406;x
6407;90;51;131;land6407;x
6408;132;54;4;land6408;x
6409;174;57;132;land6409;x
6410;6;60;5;land6410;x
6411;48;63;133;land6411;x
6412;90;66;6;land6412;x
6413;132;69;134;land6413;x
6414;174;72;7;land6414;x
6415;6;75;135;land6415;x
6416;48;78;8;land6416;x
6417;90;81;136;land6417;x
6418;132;84;9;land6418;x
6419;174;87;137;land6419;x
6420;6;90;10;land6420;x
6421;48;93;138;land6421;x
6422;90;96;11;land6422;x
6423;132;99;139;land6423;x
6424;174;102;12;land6424;x
6425;6;105;140;land6425;x
6426;48;108;13;land6426;x
6427;90;111;141;land6427;x
6428;132;114;14;land6428;x
6429;174;117;142;land6429;x
6430;6;120;15;land6430;x
6431;48;123;143;land6431;x
6432;90;126;16;land6432;x
6433;132;129;144;land6433;x
6434;174;132;17;land6434;x
6435;6;135;145;land6435;x
6436;48;138;18;land6436;x
6437;90;141;146;land6437;x
6438;132;144;19;land6438;x
6439;174;147;147;land6439;x
6440;6;150;20;land6440;x
6441;48;153;148;land6441;x
6442;90;156;21;land6442;x
6443;132;159;149;land6443;x
6444;174;162;22;land6444;x
6445;6;165;150;land6445;x
6446;48;168;23;land6446;x
6447;90;171;151;land6447;x
6448;132;174;24;land6448;x
6449;174;177;152;land6449;x
6450;6;180;25;land6450;x
6451;48;183;153;land6451;x
6452;90;186;26;land6452;x
6453;132;189;154;land6453;x
6454;174;192;27;land6454;x
6455;6;195;155;land6455;x
6456;48;198;28;land6456;x
6457;90;201;156;land6457;x
6458;132;204;29;land6458;x
6459;174;207;157;land6459;x
6460;6;210;30;land6460;x
6461;48;0;158;land6461;x
6462;90;3;31;land6462;x
6463;132;6;159;land6463;x
6464;174;9;32;land6464;x
6465;6;12;160;land6465;x
6466;48;15;33;land6466;x
6467;90;18;161;land6467;x
6468;132;21;34;land6468;x
6469;174;24;162;land6469;x
6470;6;27;35;land6470;x
6471;48;30;163;land6471;x
6472;90;33;36;land6472;x
6473;132;36;164;land6473;x
6474;174;39;37;land6474;x
6475;6;42;165;land6475;x
6476;48;45;38;land6476;x
6477;90;48;166;land6477;x
6478;132;51;39;land6478;x
6479;174;54;167;land6479;x
6480;6;57;40;land6480;x
6481;48;60;168;land6481;x
6482;90;63;41;land6482;x
6483;132;66;169;land6483;x
6484;174;69;42;land6484;x
6485;6;72;170;land6485;x
6486;48;75;43;land6486;x
6487;90;78;171;land6487;x
6488;132;81;44;land6488;x
6489;174;84;172;land6489;x
6490;6;87;45;land6490;x
6491;48;90;173;land6491;x
6492;90;93;46;land6492;x
6493;132;96;174;land6493;x
6494;174;99;47;land6494;x
6495;6;102;175;land6495;x
6496;48;105;48;land6496;x
6497;90;108;176;land6497;x
6498;132;111;49;land6498;x
6499;174;114;177;land6499;x
6500;6;117;50;land6500;x
6501;48;120;178;land6501;x
6502;90;123;51;land6502;x
6503;132;126;179;land6503;x
6504;174;129;52;land6504;x
6505;6;132;180;land6505;x
6506;48;135;53;land6506;x
6507;90;138;181;land6507;x
6508;132;141;54;land6508;x
6509;174;144;182;land6509;x
6510;6;147;55;land6510;x
6511;48;150;183;land6511;x
6512;90;153;56;land6512;x
6513;132;156;184;land6513;x
6514;174;159;57;land6514;x
6515;6;162;185;land6515;x
6516;48;165;58;land6516;x
6517;90;168;186;land6517;x
6518;132;171;59;land6518;x
6519;174;174;187;land6519;x
6520;6;177;60;land6520;x
6521;48;180;188;land6521;x
6522;90;183;61;land6522;x
6523;132;186;189;land6523;x
6524;174;189;62;land6524;x
6525;6;192;190;land6525;x
6526;48;195;63;land6526;x
6527;90;198;191;land6527;x
6528;132;201;64;land6528;x
6529;174;204;192;land6529;x
6530;6;207;65;land6530;x
6531;48;210;193;land6531;x
6532;90;0;66;land6532;x
6533;132;3;194;land6533;x
6534;174;6;67;land6534;x
6535;6;9;195;land6535;x
6536;48;12;68;land6536;x
6537;90;15;196;land6537;x
6538;132;18;69;land6538;x
6539;174;21;197;land6539;x
6540;6;24;70;land6540;x
6541;48;27;198;land6541;x
6542;90;30;71;land6542;x
6543;132;33;199;land6543;x
6544;174;36;72;land6544;x
6545;6;39;200;land6545;x
6546;48;42;73;land6546;x
6547;90;45;201;land6547;x
6548;132;48;74;land6548;x
6549;174;51;202;land6549;x
6550;6;54;75;land6550;x
6551;48;57;203;land6551;x
6552;90;60;76;land6552;x
6553;132;63;204;land6553;x
6554;174;66;77;land6554;x
6555;6;69;205;land6555;x
6556;48;72;78;land6556;x
6557;90;75;206;land6557;x
6558;132;78;79;land6558;x
6559;174;81;207;land6559;x
6560;6;84;80;land6560;x
6561;48;87;208;land6561;x
6562;90;90;81;land6562;x
6563;132;93;209;land6563;x
6564;174;96;82;land6564;x
6565;6;99;210;land6565;x
6566;48;102;83;land6566;x
6567;90;105;211;land6567;x
6568;132;108;84;land6568;x
6569;174;111;212;land6569;x
6570;6;114;85;land6570;x
6571;48;117;213;land6571;x
6572;90;120;86;land6572;x
6573;132;123;214;land6573;x
6574;174;126;87;land6574;x
6575;6;129;215;land6575;x
6576;48;132;88;land6576;x
6577;90;135;216;land6577;x
6578;132;138;89;land6578;x
6579;174;141;217;land6579;x
